neg_RSA_util,EFE
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
4.259754888132315,1.0696706887332585
4.259754888132315,1.0696706887332585
1.1680011739859686,0.07357844832430269
4.259754888132315,1.0696706887332585
6.941389906142024,0.9863283042355393
4.259754888132315,1.0696706887332585
4.109754888090133,0.919670688729134
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
0.3,-0.7986122886681097
0.3,-0.7986122886681097
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
165.9361266955713,0.05138771133189021
166.0861266955713,0.2013877113318902
0.3,-0.7986122886681097
0.3,-0.7986122886681097
0.15,-0.9486122886681098
